Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Li-Cycle,1601 Boone Blvd,,Northport,AL,35476,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.220003433,-87.640043713,2024-02-12,222443,2024-02-12 00:02:41 UTC,,,,2022-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,ALBERTA MIDSTATES DC 1,2319 University Blvd E,,Tuscaloosa,AL,35404,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.205845,-87.50845,2024-02-12,222524,2024-02-12 01:03:57 UTC,,,,2022-07-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SPARKFUND CITY WALK 3,1842 9th Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.52201,-86.81356,2024-02-12,223426,2024-02-12 01:04:14 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SPARKFUND CITY WALK 4,900 19th St N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.522124,-86.81338,2024-02-12,223427,2024-02-12 01:04:14 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SPARKFUND CITY WALK 1,2300 Reverend Abraham Woods Jr Boulevard,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.524526,-86.806684,2024-02-12,223428,2024-02-12 01:04:14 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SPARKFUND CITY WALK 2,2300 Reverend Abraham Woods Jr Boulevard,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.524544,-86.8066,2024-02-12,223429,2024-02-12 01:04:14 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Collins,1100 Enterprise Way North West,,Huntsville,AL,35806,,888-998-2546,E,,Public,24 hours daily,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,34.73881,-86.67732,2024-02-12,223450,2024-02-12 00:05:28 UTC,,,,2022-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Southern Co R&D Energy Research Facility,922 Old Grants Mill Rd,,Irondale,AL,35210,,800-636-0986,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,CHARGELAB,http://www.chargelab.co/,GPS,33.5338417111933,-86.6899284431719,2022-09-14,225014,2023-02-14 15:54:11 UTC,P,,,2022-08-02,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Twickenham,200 Davis Circle Southwest,,Huntsville,AL,35801,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.723341,-86.5863398,2024-02-12,225321,2024-02-12 00:08:21 UTC,,,,2021-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,MBHUNTSVILLE DC FAST CHARGER,6520 University Dr,,Huntsville,AL,35806,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.74863,-86.69119,2024-02-12,226167,2024-02-12 01:02:57 UTC,,,,2022-08-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV COFFEE SHOP,218 N Alston St,,Foley,AL,36535,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.40802,-87.68463,2024-02-12,226685,2024-02-12 01:03:52 UTC,,,,2022-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ENCORE ENCORE 1,1643 Montgomery Hwy,,Vestavia Hills,AL,35216,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.395927,-86.80535,2024-02-12,226816,2024-02-12 01:05:22 UTC,,,,2022-09-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ENCORE ENCORE 2,1643 Montgomery Hwy,,Vestavia Hills,AL,35216,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.395958,-86.805354,2024-02-12,226817,2024-02-12 01:05:22 UTC,,,,2022-09-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CULLMANELECTRIC STATION1-L,5982 AL-157,,Cullman,AL,35058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.208064,-86.875032,2024-02-12,227279,2024-02-12 00:43:56 UTC,,,,2022-09-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CULLMANELECTRIC STATION2-R,5982 AL-157,,Cullman,AL,35058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.208117,-86.875032,2024-02-12,227280,2024-02-12 00:44:04 UTC,,,,2022-09-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FB ALABAMA NHA3 STATION 2,100 S. Profile Pl. NW,,Huntsville,AL,35810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.84376,-86.629808,2024-02-12,227286,2024-02-12 01:03:52 UTC,,,,2022-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FB ALABAMA NHA3 STATION 3,100 S. Profile Pl. NW,,Huntsville,AL,35810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.843699,-86.629765,2024-02-12,227287,2024-02-12 01:03:52 UTC,,,,2022-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Auburn University - College of Veterinary Medicine,1130 Wire Rd,,Auburn,AL,36832,,334-844-4944,E,,Public,24 hours daily; valid parking permit required,,,,,,2,,,Non-Networked,,GPS,32.58934894161405,-85.5110987658844,2022-10-11,227826,2023-02-14 15:54:11 UTC,P,,,2021-03-29,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free; parking permit required,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Holiday Inn Express & Suites,2407 Beltline Rd SW,,Decatur,AL,35601,,256-822-2800,E,,Public,24 hours daily; hotel customers only,,,,,,2,,,Non-Networked,,GPS,34.591756,-87.030473,2022-10-11,227831,2023-02-14 15:54:11 UTC,P,,,2016-10-28,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,TUSCALOOSA CITY COT-RDP-1,180 Greensboro Ave,,Tuscaloosa,AL,35401,,888-758-4389,E,,Public,Mon 5:30am - 10:00pm; Tue 5:30am - 10:00pm; Wed 5:30am - 10:00pm; Thu 5:30am - 10:00pm; Fri 5:30am - 10:00pm; Sat 5:30am - 10:00pm; Sun 5:30am - 10:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.21289,-87.57181,2024-02-12,228950,2024-02-12 01:05:56 UTC,,,,2022-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TUSCALOOSA CITY COT - RDP2,180 Greensboro Ave,,Tuscaloosa,AL,35401,,888-758-4389,E,,Public,Mon 5:30am - 10:00pm; Tue 5:30am - 10:00pm; Wed 5:30am - 10:00pm; Thu 5:30am - 10:00pm; Fri 5:30am - 10:00pm; Sat 5:30am - 10:00pm; Sun 5:30am - 10:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.212803,-87.57174,2024-02-12,228951,2024-02-12 01:05:56 UTC,,,,2022-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Mercedes-Benz Visitor Center (Vance, AL)",11 Mercedes Dr,,Vance,AL,35490,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.19015,-87.25145,2024-02-12,229457,2024-02-12 01:27:43 UTC,,,,2022-09-28,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Phoenix VIII,27008 Perdido Beach Blvd,,Orange Beach,AL,36561,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io/,200-9,30.272802,-87.564247,2022-10-11,230220,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,BMWOFTUSCALOOSA 1,3537 Skyland E Blvd,,Tuscaloosa,AL,35405,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.168944,-87.491171,2024-02-12,233139,2024-02-12 01:05:35 UTC,,,,2022-10-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CFD Research HQ,6820 Moquin Drive Northwest,,Huntsville,AL,35806,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,34.725992,-86.6866683,2024-02-11,233397,2024-02-11 23:59:45 UTC,,,,2022-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,COPT - Secured Gateway,Redstone Gateway Southwest,,Huntsville,AL,35808,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,34.6988849,-86.6734941,2024-02-11,233398,2024-02-11 23:59:45 UTC,,,,2022-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,COPT - Market St,4000 Market Street Southwest,,Huntsville,AL,35808,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,34.6971776,-86.6740611,2024-02-11,233399,2024-02-11 23:59:44 UTC,,,,2022-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEN FOOD 11 ALLEN FOODMART1,2197 Eastern Valley Rd,,Bessemer,AL,35022,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.333916,-86.995578,2024-02-12,234994,2024-02-12 01:06:45 UTC,,,,2022-10-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEN FOOD 11 ALLEN FOODMART2,2197 Eastern Valley Rd,,Bessemer,AL,35022,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.334005,-86.995598,2024-02-12,234995,2024-02-12 01:06:45 UTC,,,,2022-10-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEN FOOD 11 ALLEN FOODMART3,2197 Eastern Valley Rd,,Bessemer,AL,35022,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.333996,-86.995466,2024-02-12,234996,2024-02-12 01:06:45 UTC,,,,2022-10-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEN FOOD 11 ALLEN FOODMART4,2197 Eastern Valley Rd,,Bessemer,AL,35022,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.333974,-86.995522,2024-02-12,234997,2024-02-12 01:06:45 UTC,,,,2022-10-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITYOFGENEVA GENEVAEV1,614 S Commerce St,,Geneva,AL,36340,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.032066,-85.863313,2024-02-12,235738,2024-02-12 01:06:44 UTC,,,,2022-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCEDES-FAST MERC-FAST1,2309 Ross Clark Cir,,Dothan,AL,36301,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.192992,-85.409799,2024-02-12,236006,2024-02-12 01:03:45 UTC,,,,2022-11-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FB ALABAMA NHA3 STATION 1,100 S. Profile Pl. NW,,Huntsville,AL,35810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.843751,-86.629744,2024-02-12,236285,2024-02-12 01:04:47 UTC,,,,2022-11-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCEDES-FAST MERCEDES CT4000,2309 Ross Clark Cir,,Dothan,AL,36301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.1931,-85.409283,2024-02-12,236312,2024-02-12 01:07:35 UTC,,,,2022-11-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BILL PENNEY SER BILL PENNEY CPF,4808 University Dr NW,,Huntsville,AL,35816,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.737618,-86.651112,2024-02-12,236570,2024-02-12 01:07:21 UTC,,,,2022-11-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Piggly Wiggly - Tesla Supercharger,90  Liberty Hill Place,,Evergreen,AL,36401,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,31.4572327,-86.961598,2023-07-01,237637,2023-07-14 19:41:28 UTC,P,,,2022-11-05,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Winn-Dixie - Tesla Supercharger,1151 Ross Clark Cir,,Dothan,AL,36301,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,31.2129473,-85.3614622,2023-07-01,237669,2023-07-14 19:41:28 UTC,P,,,2022-12-08,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,TUSC HYUNDAI LEVEL 3 #1,3831 Hargrove Rd E,,Tuscaloosa,AL,35405,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.171494,-87.487855,2024-02-12,237859,2024-02-12 01:08:28 UTC,,,,2022-12-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ashley Garage,3207 Governors Dr SW,,Huntsville,AL,35805,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.719924,-86.609963,2024-02-12,238014,2024-02-12 00:02:22 UTC,,,,2022-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,7SPC NASA USSRC L,1 Tranquility Base,,Huntsville,AL,35805,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.711757,-86.655377,2024-02-12,238338,2024-02-12 01:08:28 UTC,,,,2022-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Buc-ees #43 (Leeds, AL)",6900 Buc-ee's Blvd,,Leeds,AL,35094,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.54444,-86.5883,2024-02-12,238358,2024-02-12 01:27:51 UTC,,,,2022-12-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ELEMENT WESTIN ELEMENT EV1,6800 Governors West NW,,Huntsville,AL,35806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.718585,-86.67285,2024-02-12,238738,2024-02-12 00:20:22 UTC,,,,2022-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TANGMART OXFORD TANG MART 1,600 S Quintard Ave,,Oxford,AL,36203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.614733,-85.828116,2024-02-12,240776,2024-02-12 01:08:16 UTC,,,,2023-01-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TANGMART OXFORD TANG MART 2,600 S Quintard Ave,,Oxford,AL,36203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.614534,-85.828106,2024-02-12,240777,2024-02-12 01:08:16 UTC,,,,2023-01-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Constellation Huntsville,740 Constellation Place Dr SW,,Huntsville,AL,35801,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,34.724286,-86.594079,2024-02-11,240933,2024-02-12 00:00:02 UTC,,,,2022-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Piedmont,109 N Center Ave,,Piedmont,AL,36272,,334-850-6548,E,,Public - Credit card at all times,24 hours daily,CFN CREDIT,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.92377,-85.61155,2023-02-13,250755,2023-02-14 15:54:11 UTC,LG,,,2022-12-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$0.15 per kWh,,,,,,,,,SOLAR,false,,,,,,,,LD,false
ELEC,Crenshaw Guest House - Tesla Destination,371  N. College Street,,Auburn,AL,36830,,333 821 1131  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.6123507,-85.482109,2022-10-06,250886,2023-01-18 15:15:20 UTC,P,,,2021-12-10,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,La Quinta Inn & Suites by Wyndham Oxford - Anniston - Tesla Destination,100 Colonial Drive,,Oxford,AL,36203,,2562410950  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,33.6135239,-85.7908036,2022-10-06,250918,2023-01-18 15:15:20 UTC,P,,,2022-03-18,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,TRU by Hilton Prattville - Tesla Destination,2633 Legends Parkway,,Prattville,AL,36066,,334-595-5300  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.4584289,-86.4017322,2022-10-06,250937,2023-01-18 15:15:20 UTC,P,,,2022-03-25,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Red Roof Inn & Suites Athens I-65 Exit 351 - Tesla Destination,1218  Kelli Drive,,Athens,AL,35613,,2562322704  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,34.78056,-86.93761,2022-10-06,250989,2023-02-09 17:35:53 UTC,P,,,2022-08-07,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Econo Lodge Oxford - Tesla Destination,25  ELM STREET,,OXFORD,AL,36203,,2568319480  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,33.60292,-85.83377,2022-10-06,250996,2023-01-18 15:15:20 UTC,P,,,2022-06-28,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Best Western Brewton Inn & Suites - Tesla Destination,1115  Douglas Ave,,Brewton,AL,36426,,251-727-5050  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,31.1245,-87.06907,2022-10-06,251042,2023-01-18 15:15:20 UTC,P,,,2021-06-22,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,SERRA HYUNDAI HYUNDAICPE250 1,1503 Gadsden Hwy,,Birmingham,AL,35235,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.598009,-86.642244,2024-02-12,251946,2024-02-12 01:08:57 UTC,,,,2023-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SERRA HYUNDAI HYUNDAICPE250 2,1503 Gadsden Hwy,,Birmingham,AL,35235,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.598049,-86.642257,2024-02-12,251947,2024-02-12 01:08:57 UTC,,,,2023-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEXUS EV STAND LEX HSV 1,6580 University Dr,,Huntsville,AL,35806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.749698,-86.692801,2024-02-12,253009,2024-02-12 01:09:22 UTC,,,,2023-02-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF EUFAULA SCC 1,101-113 N Orange Ave,,Eufaula,AL,36027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.89301,-85.14235,2024-02-12,253413,2024-02-12 01:01:09 UTC,,,,2023-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COH SPORTS COMP STATION 1,110 Sports Complex Dr,,Helena,AL,35080,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.302157,-86.847282,2024-02-12,254367,2024-02-12 01:10:07 UTC,,,,2023-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,REGIONS BANK RCS,250 Riverchase Pkwy E,,Hoover,AL,35244,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.360408,-86.781438,2024-02-12,254494,2024-02-12 00:11:37 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,REGIONS BANK ROC,2090 Parkway Office Circle (Garage),,Birmingham,AL,35244,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.367022,-86.781835,2024-02-12,254495,2024-02-12 00:11:44 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,REGIONS BANK RCN 1,2050 Parkway Office Cir,,Hoover,AL,35244,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.362442,-86.781245,2024-02-12,254498,2024-02-12 00:25:58 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,REGIONS BANK RCN 2,2050 Parkway Office Cir (Garage),,Hoover,AL,35244,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.362496,-86.781113,2024-02-12,254499,2024-02-12 00:26:37 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
